moneda,rating,link_producto,id,precio_num,marca,modelo_descripcion,almacenamiento_gb
S/,4.5,https://www.mercadolibre.com.pe/samsung-galaxy-a36-5g-256-gb-8-gb-ram-negro/p/MPE47111905#polycard_client=search-nordic&search_layout=grid&position=31&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE744864382&sid=search,31,1499.88,Samsung,Galaxy A36 5g 256 GB 8 GB RAM negro,256.0
S/,4.7,https://www.mercadolibre.com.pe/xiaomi-redmi-14c-dual-sim-8gb-ram-256gb-rom-4g-lte-color-negro/p/MPE41262061#polycard_client=search-nordic&search_layout=grid&position=32&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE691696244&sid=search,32,489.26,Xiaomi,Redmi 14c Dual Sim 8gb Ram + 256gb Rom 4g Lte Color Negro,8.0
S/,4.7,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-pro-plus-5g-dual-sim-512-gb-azul-12-gb-ram/p/MPE47436429#polycard_client=search-nordic&search_layout=grid&position=33&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE707100354&sid=search,33,1343.83,Xiaomi,Redmi Note 14 Pro Plus 5g Dual Sim 512 Gb Azul 12 Gb Ram,512.0
S/,1.0,https://www.mercadolibre.com.pe/bundle-smartphone-honor-400-pro-12512-gray-caudifonos/p/MPE51648927#polycard_client=search-nordic&search_layout=grid&position=34&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE838478236&sid=search,34,2477.83,Honor,Bundle Smartphone 400 Pro 12/512 Gray C/audifonos,
S/,4.8,https://www.mercadolibre.com.pe/poco-x7-pro-5g-global-dual-sim-512-gb-negro-12-gb-de-ram/p/MPE45967454#polycard_client=search-nordic&search_layout=grid&position=35&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE826920104&sid=search,35,1399.58,,Poco X7 Pro 5g Global Dual Sim 512 GB negro 12 GB de RAM,512.0
S/,4.7,https://www.mercadolibre.com.pe/honor-magic-7-lite-5g-678-256gb-8gb-ram-camara-108mpx-titanium-black/p/MPE45519069#polycard_client=search-nordic&search_layout=grid&position=36&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE873409476&sid=search,36,1400.17,Honor,"Magic 7 Lite 5g 6,78 256gb 8gb Ram Cámara 108mpx - Titanium Black",256.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-13-128-gb-blanco-estelar-distribuidor-autorizado/p/MPE1018500855#polycard_client=search-nordic&search_layout=grid&position=37&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE618771218&sid=search,37,2203.5,Apple,13 (128 GB) - Blanco estelar - Distribuidor Autorizado,128.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-15-128-gb-rosa/p/MPE27172678#polycard_client=search-nordic&search_layout=grid&position=38&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE697531302&sid=search,38,2589.5,Apple,15 (128 GB) - Rosa,128.0
S/,4.9,https://www.mercadolibre.com.pe/samsung-galaxy-s25-ultra-256gb-titanium-black/p/MPE45517552#polycard_client=search-nordic&search_layout=grid&position=39&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE855143004&sid=search,39,5599.83,Samsung,Galaxy S25 Ultra 256gb Titanium Black,256.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-16-128-gb-negro-distribuidor-autorizado/p/MPE1040287808#polycard_client=search-nordic&search_layout=grid&position=40&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE699678040&sid=search,40,3960.5,Apple,16 (128 GB) - Negro - Distribuidor Autorizado,128.0
S/,4.7,https://www.mercadolibre.com.pe/honor-magic-7-lite-5g-678-256gb-8gb-ram-camara-108mpx-jade-cyan/p/MPE45519698#polycard_client=search-nordic&search_layout=grid&position=41&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE700521592&sid=search,41,1089.5,Honor,"Magic 7 Lite 5g 6,78 256gb 8gb Ram Cámara 108mpx - Jade Cyan",256.0
S/,4.9,https://www.mercadolibre.com.pe/honor-400-12-gb-ram-256-gb-rom-negro/p/MPE51143704#polycard_client=search-nordic&search_layout=grid&position=42&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE777416250&sid=search,42,1424.43,Honor,400 12 GB Ram 256 GB ROM Negro,12.0
S/,4.9,https://www.mercadolibre.com.pe/honor-400-5g-dual-sim-256-gb-12-gb-ram-celular-6000-mah-655-120-hz-android-15-smartphone-dorado/p/MPE54093326#polycard_client=search-nordic&search_layout=grid&position=43&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE816780394&sid=search,43,1424.43,Honor,"400 5g Dual Sim 256 GB 12 GB RAM Celular 6000 mAh 6.55"" 120 Hz Android 15 Smartphone Dorado",256.0
S/,4.8,https://www.mercadolibre.com.pe/samsung-a56-5g-5g-dual-sim-256-gb-gris-12-gb-ram/p/MPE48954564#polycard_client=search-nordic&search_layout=grid&position=44&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE835500018&sid=search,44,1499.17,Samsung,A56 5G 5G Dual SIM 256 GB gris 12 GB RAM,256.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14s-4g-667-256gb-8gb-ram-camara-200mpx-black/p/MPE47628650#polycard_client=search-nordic&search_layout=grid&position=45&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE745865450&sid=search,45,788.33,Xiaomi,"Redmi Note 14s 4g 6,67 256gb 8gb Ram Cámara 200mpx - Black",256.0
S/,4.7,https://www.mercadolibre.com.pe/honor-magic-7-lite-5g-678-256gb-8gb-ram-camara-108mpx-titanium-purple/p/MPE45519695#polycard_client=search-nordic&search_layout=grid&position=46&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE700278738&sid=search,46,1089.54,Honor,"Magic 7 Lite 5g 6,78 256gb 8gb Ram Cámara 108mpx - Titanium Purple",256.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-4g-256gb-8gb-ram-camara-108mpx-azul-oceano/p/MPE46219508#polycard_client=search-nordic&search_layout=grid&position=47&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE704395980&sid=search,47,610.67,Xiaomi,Redmi Note 14 4g 256gb 8gb Ram Cámara 108mpx - Azul Océano,256.0
S/,5.0,https://www.mercadolibre.com.pe/motorola-g-86-power-256-gb-dual-sim-8-gb-ram-azul-marino/p/MPE52931306#polycard_client=search-nordic&search_layout=grid&position=48&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE867246008&sid=search,48,1149.08,Motorola,G 86 Power 256 Gb Dual Sim 8 Gb Ram Azul Marino,256.0
S/,4.7,https://www.mercadolibre.com.pe/smartphone-honor-magic7-lite-8gb512gb-dual-sim-color-negro/p/MPE45519135#polycard_client=search-nordic&search_layout=grid&position=49&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE723766662&sid=search,49,1699.25,Honor,Smartphone Magic7 Lite 8gb+512gb Dual Sim Color Negro,8.0
S/,4.7,https://www.mercadolibre.com.pe/smartphone-honor-magic7-lite-8gb512gb-dual-sim-color-titanium-purple/p/MPE45819601#polycard_client=search-nordic&search_layout=grid&position=50&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE723701630&sid=search,50,1699.25,Honor,Smartphone Magic7 Lite 8gb+512gb Dual Sim Color Titanium purple,8.0
S/,4.8,https://www.mercadolibre.com.pe/celular-xiaomi-redmi-note-14-pro-5g-dual-sim-256-gb-negro-8-gb-ram/p/MPE45744358#polycard_client=search-nordic&search_layout=grid&position=51&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE733515492&sid=search,51,1210.67,Xiaomi,Redmi Note 14 Pro + 5g Dual Sim 256 Gb Negro 8 Gb Ram,256.0
S/,4.9,https://www.mercadolibre.com.pe/apple-iphone-14-128-gb-medianoche/p/MPE19615360#polycard_client=search-nordic&search_layout=grid&position=52&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE804120056&sid=search,52,3614.38,Apple,14 (128 GB) - Medianoche,128.0
S/,5.0,https://www.mercadolibre.com.pe/xiaomi-pocophone-f7-pro-512gb-12gb-dual-sim-5g-negro/p/MPE48609033#polycard_client=search-nordic&search_layout=grid&position=53&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE729693094&sid=search,53,2999.83,Xiaomi,Pocophone F7 Pro 512gb 12gb Dual Sim 5g Negro,512.0
S/,4.6,https://www.mercadolibre.com.pe/smartphone-honor-x8c-8gb256gb-dual-sim-color-negro/p/MPE50891666#polycard_client=search-nordic&search_layout=grid&position=54&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE736960190&sid=search,54,794.33,Honor,Smartphone X8c 8gb+256gb Dual Sim + Color Negro,8.0
S/,4.6,https://www.mercadolibre.com.pe/infinix-gt-30-pro-5g-dual-sim-512gb-negro-1212gb-ram-con-gaming-kit/p/MPE51695510#polycard_client=search-nordic&search_layout=grid&position=55&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE873318188&sid=search,55,1950.53,Infinix,"Gt 30 Pro 5g, Dual Sim, 512gb Negro 12+12gb Ram Con Gaming Kit",512.0
S/,5.0,https://www.mercadolibre.com.pe/xiaomi-15t-pro-5g-1212-gb-de-ram-telefono-inteligente-de-512-gb-negro/p/MPE57841738#polycard_client=search-nordic&search_layout=grid&position=56&type=product&tracking_id=bd4695fd-29a3-4f87-8ce0-51c32ccaf389&wid=MPE892080390&sid=search,56,2599.17,Xiaomi,"15t Pro 5g 12+12 GB de RAM + teléfono inteligente de 512 GB, negro",12.0
S/,5.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=6QFjGWoTtH6IjL6Tyfiyq0xZ0gu9C3qygxcO2pnJPSW8D9ArjkCM6uLKu5qTLDpOFU1lrevCbfnplKuBMIHwsV%2BOkGLO7VZnfgPnKc%2BW21AS%2Fbeij1dxJKU8M7x3reRQASxgg7uG0Eho0eOsMgmPbbitVsUK50DZi%2F7m4XuFyNiJAAiYaSrODPMKCRxZJ76xlhziSad3Qd04Onsc7HpVwhhTwx%2FZNDn2j2c8GdFxYvR4tseOFxwyUMojtGSzST4%2BOmct87CqFMEzgkBqUC6w%2FJFSTEER0GJRJqd4RHdg5wESFsmzysFgagfCWSAPppF5nZoQofEpVoPBazSiur0Ux8%2FYBn%2BGiGtovmdDiy31H3XvgTYZ2eEq3R1mF9ocGHPofa9VMZZNVeXRTd5rDKwp4vLNGYpFFKQJd59A3EPIVuV9aOg7ZcBjSQ%2BCCX7jkn3WBNswIBBZbi%2Bj0VBW%2BGZNkXJF%2F56X%2FOtTVxnkqs2yAWcKylhyWRr%2FaWoZJ5MDPXOeQ8ZSeDEnjBWVDpKqVugTFT9IhQmy272PWqnEr7r2IKzV4UJw0KO0vsdanx40teduEAC5SBRM2tXGMxoIPtxp2EE6iV6Q25qf2MM%2Bv32mRo0Zma9Fpd%2Fhc%2FYaG5EX%2Bg4VUq8qFkz5kyp6HGxbX8o9FrtuCLU31V1qLvliwViTkKdsns%2B9mL4yU4SFAJWIpfjHawOYU7gvazS6ep39%2FcZyhoCyDVa%2FTIB18UGEPX8Zxmax%2FpRMmyqFcZ3M1e53ptYG6ztW6a4waAMNYCRo%2BAM0BA3T4fkEneBho%2FT9F12t1vuAFneBkgvYPiSGrb17u1ZBDkkNZay43J2d%2BdLU2VBAgaPYsIhk8wfacucNJGImMgqnXiPZDqyBIjivnFcSmq2ZXY9JRyG%2BVeXGAP6Zb0mafbv4Kta0bASsI1RtV8CK6gWO#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE27801531&backend_model=search-backend&search_layout=grid&position=1&type=pad&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE855626554&sid=search,57,1998.83,Xiaomi,13T Dual SIM 256 GB negro 12 GB RAM,256.0
S/,5.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=2KvEDx29avzv7WLyHluzmpDEvZNuL1ed%2BvNiZsbf8kM7%2F33WxRagt2woN5OqA2VQWBRDsr%2Bb%2Fq%2BpQNYnmYYPRXIXpBsNxBwdu2cGXcBbuQk6Fyo8%2FGsWVnlFMwc1RjDXch7K36mdThuIApqJR%2BOaYwegGflbVUiht6i15%2FFH7ix5pxew9HLNqOG%2F5ze1tLFDXEp3JZzSCSm%2BWN3lPPoULGHSwjIUSeXLBtFDNWRxIS%2FB8X6WnzHqL08J%2FX3fqAtKX4e46xS7yLZqv%2BdAjXJPh2NkoyL4Co4P4hWjcIIX99MECaF5W80y6WUXVQwd%2FlHmXJL5yGFLJheT%2FUhayngscFtNGsC%2Bc3bdU6xs8HO3AlFi1sNy9LgnMUwfFbSKsn47RTqAe7uQqdT%2BvnEJDw9CVqJVpzoiyPpUxI2QJwKTu9SK21TksThzMnBb%2Btt4wRoqEUsA51FiDmbqXugo%2FXuMwBwoYFW2x46xu73obmTViJl5dOogWJBUdqKy%2BgyDXZxaGYs7SP8R5nLmabxrQ3wDpN6lgSNzpyA7SG6CKkpzJmuDSt8vrmtoxa2yI951UaTGjeDfFH39XGvWdexcn1T97jtnKNt%2BVtMgCKORvIqXKRlihgK5iurZqs7IR5BHKcflxpts3KXd7FrXuhIekD9fwuBxcJ8nA6RREU%2FDkDXX7IvVjOlLj81qLD%2BWQ0eh%2BIxO1TIlKRR8peXtoQNMBIO3yaxhZWk4%2F7BF8eY27bKVyafE9v9bqWRbY2v%2B%2F0as5%2B9thqVeSmiVy%2BU8wcQSueF8lYlQxgF8LdLdnui8fkvcdiMUpNjt6H%2FozGTV21gmAoFaVaDd1K2CN5Va9Fi6dmx73mJGyo4p7LXMtqOA3gFo2MYIzTvHj4pQSk6ktpPlDubbVX1f%2Fv0xaoXX%2BxOOKXcsFp0rd6f8Q1f6Vnh9%2BAlZdz%2Fv%2BhWorIYmskz9Vt2aUeySrfzJATFLrCuMngoQ3z4s#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE1055308620&backend_model=search-backend&search_layout=grid&position=2&type=pad&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE878179002&sid=search,58,7176.83,Apple,17 Pro Max (256 GB) - Naranja cósmico - Distribuidor Autorizado,256.0
S/,4.7,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=XrDQ%2Bu6vZUKIvojbX0VZGgDOKSYrvmHo0omfL2KjbkniciS1DhCuFQvXse4wXTctEscFnbIhou6BtgfMfoEZKULOWa1zK%2F10qq8YEJrienwfUtqjik%2Fbgf8nTDZW2VYrgEk%2FzI%2FsZby51TRnpufPNW2Z%2BkDgW69%2BTYCk125L2Hvw1wR3LowvrndgCg4HXwZpgWeBVQIiiVFSDFfA5eskAG2AYvJekYjo%2FRxZjnCOUp6TCv3VzAV5UzpsJ509an8HWVOXMCDZxCb7218P0v%2BFxdmjjIE%2F4dJak3SDehETPC0afm%2FqV2tC81ajiWJBaHkf4dR6SF2j9rsUsluf1q9FvzfMEov3V8eBkRaSAMw%2B1QzMi8mcLcog5ZfQiI7%2FgFc%2BPoDBEpAl%2BAaY76v78ebRn6%2BurHH8h%2BDiloZGK1f0rCmRjcU1E9GGu1YNxzT7Bc9LL2RGX2dZxEIB5bx711304TAlKt1moBO3uJxTZkRtMmTpJmcgSllsYGV6DJseFQ4gybkaTqkTtD%2F6MJ%2B5Z8x36VqUeGYZtQVAdHjeGifkNcNyaJUBWz77jMRaU3Mq82u0L6K30s3ix7FpTLGbXF5vrZUWEJw%2FGUeZ4JpZ9apSzYQksEElrE3w0vHKQF582PKzlDmPGHONWKKdKXtxw1SkFOsqyJLMVvs73EiXhP1kSAl0lg4ZzA1eS0EWHV1PpeundE%2FXWajjNSAaXALBNxlPjCeF21jaWb1TKbtU80uWZNkzftQoV0abnduTNhDljRJdASwpch2yz69uC7uxmpEzk9bRoxrj63a0K14%2FNTebSp6GU2CZTe49v%2FhnAWzULmA9UEjyBiWr0HQkpm5YW0O%2BD17zmy%2BHnuNE5pArQski7kFucnWFExCTO3Uv86aghybyJa9dxcZ88vQmMYf5p%2BLVJ0sz9MZ60POQRv9GOBnGkNYcsflwjFQhzwJWE0cxmHI%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE21394695&backend_model=search-backend&search_layout=grid&position=3&type=pad&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE855639462&sid=search,59,2776.5,Samsung,Galaxy S23 Plus Dual SIM 256 GB lavander 8 GB RAM,256.0
S/,5.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=aEjCnqKsgaLuW04FiHaJ7hukr4zewqs0KJ%2FUvUojXiYGvq16Et9g23zPp5PlDZytu6SB7ukQ9gH%2Bb1Gb3%2BureMkUaV5iBIFqm4fkc44epo4%2FpC63MLVCeqysB6uuMv5LH%2Bn9%2FIH9lgNCnGZpTwzS35G52ohwCvEiiq3FbkT0f6Pjlikqrt09fRyk%2FnvBKzRsLksIIhyiavjaFUrtrImZOH2RCu7KVMK6Yexn05pItM%2FCwRlMtHxw6CB3qH9WPGCUH3I36di3Tu0COC54LTicg%2FNTCs4i%2FcTdtZpi8q%2FmBGkwngCn%2FKxhG7wEPzCP1CzZ5lndF0gUw6Rz9s%2BFwQFqdCi9ZGEuuaq5ZCDdexFHj8%2BvnW4vrX%2Fh1HMXsfh8kQonXOaTHHDXtcDNmDKK5tlNcRj4v09Apj1jbvo2L3GEaCuop4gL5vx8qWtntnogDZ2NJnn2Lbqbe%2FrKcmzoJME%2F1AvoG%2BE06h8cspzsVkchY0C%2BMGSs9ZO5uMPpSlZRca5ZZLmSGK41YftR%2FyDyD2J5k1lk5dONfQ67OEUUun03hnCYdJmdjFU%2FAF8xmx7on75DMUzomBbwk2pa6bC77eJGU3LH88wDq14l7nXFu83nJcJhSlYylcgztI25GsCTgFyRcofnhD%2F4e9frvOJ45GQPSrkPtAnRAYW%2FFl3gVOVLz8e3kbTJAaLlWbbN8guqAOEUF3YcAQI1EN6h5v9OoXwTv9I4LyjXkiZshSgPvjZUp4lA1BRqZVK4QhcVl4a8iA4E2%2B731l%2B92ZAaIRGmcXrvMCJ%2F0nHG6XqkfnI09wAp3NZFcs0saTqNiVu5Mcsr28W%2Fay0o5zgWiGByH18Dnx5xQ1Y7i0ZvW%2BLkow2LOVWgjRti0z8PQf%2B7VwRNNkHL0%2FJqe7WebEBtxtvkZPyQG38%3D#polycard_client=search-nordic&is_advertising=true&searchVariation=MPE40169545&backend_model=search-backend&search_layout=grid&position=4&type=pad&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE855639608&sid=search,60,1554.17,Oppo,Reno12 F 5g Naranja,
S/,4.9,https://www.mercadolibre.com.pe/samsung-galaxy-s25-ultra-512gb-titanium-black/p/MPE45513937#polycard_client=search-nordic&search_layout=grid&position=5&type=product&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE799893142&sid=search,61,6499.5,Samsung,Galaxy S25 Ultra 512gb Titanium Black,512.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-poco-x7-pro-5g-512gb-verde-12ram-50mpx/p/MPE45680391#polycard_client=search-nordic&search_layout=grid&position=6&type=product&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE704345864&sid=search,62,1999.5,Xiaomi,Poco X7 Pro 5g 512gb Verde 12ram 50mpx,512.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-13-128-gb-azul-medianoche-distribuidor-autorizado/p/MPE1018500844#polycard_client=search-nordic&search_layout=grid&position=7&type=product&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE618771217&sid=search,63,2237.83,Apple,13 (128 GB) - Azul medianoche - Distribuidor Autorizado,128.0
S/,4.8,https://www.mercadolibre.com.pe/cel-samsung-a56-12-gb-ram-256-gb-5g-67-pulgadas-rosa/p/MPE47797574#polycard_client=search-nordic&search_layout=grid&position=8&type=product&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE892193260&sid=search,64,1500.67,Samsung,A56 12 Gb Ram 256 Gb 5g 6.7 Pulgadas Rosa,12.0
S/,4.8,https://www.mercadolibre.com.pe/apple-iphone-16-128-gb-ultramarino/p/MPE40287800#polycard_client=search-nordic&search_layout=grid&position=9&type=product&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE699808066&sid=search,65,2899.5,Apple,16 (128 GB) - Ultramarino,128.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-pro-plus-5g-dual-sim-512-gb-negro-12-gb-ram/p/MPE47221704#polycard_client=search-nordic&search_layout=grid&position=10&type=product&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE706909678&sid=search,66,1343.83,Xiaomi,Redmi Note 14 Pro Plus 5G Dual SIM 512 GB negro 12 GB RAM,512.0
S/,4.9,https://www.mercadolibre.com.pe/apple-iphone-16-pro-max-256-gb-titanio-natural/p/MPE40287860#polycard_client=search-nordic&search_layout=grid&position=11&type=product&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE708711038&sid=search,67,5979.5,Apple,16 Pro Max (256 GB) - Titanio natural,256.0
S/,4.9,https://www.mercadolibre.com.pe/apple-iphone-16-pro-max-256-gb-titanio-negro/p/MPE40287862#polycard_client=search-nordic&search_layout=grid&position=12&type=product&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE744943570&sid=search,68,5899.2,Apple,16 Pro Max (256 GB) - Titanio negro,256.0
S/,1.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=uRw%2BpPU1ybLmk06DEqGhJhKly0b4eWwd4JRAzv1VweyOdlEWSh63FbU8bmGaQ7m1WzCSy3pdS7UFq9J4cb46AAUkZwX1BZwhOTVuUczZZIXTMYSKqc3usbPRugzr8Lg%2BBm8zdrm0LQhwyRDxL2b%2FP8tOIJLZSLO4U80Gf87B6%2BkZL%2FhFaFsRV%2BkOOQb3SpyYhPygsgTpG6DAWUMqfXPJ%2BFd9LkF3sQPXQA2KSBjUGnwZmEF9pQnofv5k%2BOEmVhk4UReqF1mlAcDKvEXeLRyx3PtYqxbXOGkQjt8TxuKk3ml5SqeibjVDVdVPcTYEcMZ1ghraZVVtu80jhRTPHx14t9bdKZXKBwA8CCpRF8LGB%2ByQzkP6yM3dIQLYiZsQjPW5knwS%2F16Dn6MUW8KG39Nw%2FJJsw7YnIKGtwbjJ1mfB1ReQUV2GZREAwvw84T%2FenYQfT8wgQnETYVOZn5t0XDHovWI9wZowazfAZVygfXWp9evoEKb53XWLuOQLC0Z8D1Ez0ddn9ebTarMFsW3oVcRG%2FX7oXgOajeGYMUfbW5%2FyzI5K2a6eUs7yowVEgt8YTJhDOjumgBWT5gr5Y1cy9dncK4Nn3Ow%2B9Y1CkWVVsTDLFZLNB2GI0ApJKFkB6yuvPvKZr%2BK5X40b5EBc9C9HHGqCSBe7jdS6grGBy7D%2B9oAoQMwDsnm12cOcN1hMlehMi0hMCGuqroBBkZOxaULztTjSfCzd3ODYnf7TBfEax%2Feb%2B948TI%2FJfi8alHf2mY%2Fu8%2Bbe077LRdyXtTdopDJRsGGFEroKQgxgIqoj94K42dbzPAWcINyKfHC5P6Xw1WwyOJJwG4IJguKTBQ1TSbtZN7PgpF%2Bgp85P3WMO%2BU%2BI7mccP31v2hLvv5tHzzxMvKMSf47LyiijhFOcD28PB0n1x3XdV%2BdXndGbqURylXB%2B0QBm%2FKcrdJPt8qb6&searchVariation=191910185747#polycard_client=search-nordic&is_advertising=true&searchVariation=191910185747&backend_model=search-backend&search_layout=grid&position=13&type=pad&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93,69,108.8,,Basico Unonu Volt 4g Tapa Dual Sim -negro,
S/,2.0,https://click1.mercadolibre.com.pe/mclics/clicks/external/MPE/count?a=tuUZBwCntnWM2qNhozoZQsF3eHU6SRIq7adKt00U%2FI7gtDyDMUEs%2FF6lcUgYV1KMPQkMcLS9Cekuf8%2FN1LajwoMovDi%2BvCSNdjy%2B8ao4ZhHxh7ZkdK7KCMtvjEMhN7De2QMsicybheuJWSW5w%2B5URQrY9iAPhl5G82CPIN4ypyLxNribiH%2F9mOrlKU9v3UfO3Ahaxol%2BKcjYuxEeXoLxslWwN%2FlcmCns%2FcbAhT5IoOVUmFy6CwSaCzfK8Gjl4liDSqaSaHs4RqXT6vFlyMKGmzm0esyhhJEFrItyqptRkaWBfaialkavOiqgj%2BY6mCmWcvkB0Whvcl4lq3jzUDPPde%2BVzyzuzqjarIm2PK%2FOxMXayeXTfuZ4%2FuouL0EQQbHlfO48lsSUlPy2zYSBUnPVZ2j7uxUVkaTcyVsQzzNPDSsy87QDy41To08OzswU688BBVOyqiPQYwE7RgPCS5DMTK%2BJUoeQ%2F8IGH7fuKN8RIVd5ByYMXibq7vWSE6JWP4ysPaE%2Fy22JAGDtY6sDKqsRicHpQmgcSrmdKHbqK4DD7LWmDxCrvRSSf%2BKXEn22ueiTMkZvTrhqRRp%2BoQ%2B5e716UUjWw6ELNxVz3qIBUt7a33WlFEWw6fW6g%2BCAojU02cFKNS7K8bx%2BJznDQ3DxxgjbdG1ATzf0qxhR7WWpagRCYnALUalRKroDg640f0wj3EO0eJaClo%2Ff%2FGX1kQDm%2BEha9o69zBSb%2F1tdc7zTI0n%2BG%2Bd%2BpWuOFaD3El66%2B313ZlLfZHl2ZuFlKHbFXr%2Fw%2Fxgr1FWW2QTfGEmeORsV1Qj4t6OurxlRnj9VzwixZg8DiG8A9PYLFzXJigMz6yx3C%2BH3ETst5BFGHmcIabbd18WBUt9T7b%2B4pHxep8x48NEOUCmtpV0jQzWyUG%2BQJ6LU4QbTjVVIEbxIaXNVOSkNd%2FhWl%2Fsjeds%3D&searchVariation=192002202633#polycard_client=search-nordic&is_advertising=true&searchVariation=192002202633&backend_model=search-backend&search_layout=grid&position=14&type=pad&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93,70,114.74,,Basico Logic Z3l 4g Tapa Dual Sim Negro,
S/,4.9,https://www.mercadolibre.com.pe/celular-xiaomi-poco-f7-12gb-ram-512gb-rom-dual-sim-black/p/MPE51572058#polycard_client=search-nordic&search_layout=grid&position=15&type=product&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE819370812&sid=search,71,1880.17,Xiaomi,Poco F7 12gb Ram 512gb Rom Dual Sim Black,12.0
S/,4.8,https://www.mercadolibre.com.pe/xiaomi-redmi-note-14-pro-plus-5g-lavanda-12gb-ram-512gb/p/MPE46129899#polycard_client=search-nordic&search_layout=grid&position=16&type=product&tracking_id=daae80ee-988c-49c6-b725-b1e5e5c6ac93&wid=MPE706909704&sid=search,72,1349.88,Xiaomi,Redmi Note 14 Pro Plus 5g lavanda 12gb Ram 512gb,12.0
